p_id,issues
13688399,0
25159308,0
30437424,233
19619968,0
27115082,0
14342108,31
28451465,26
13740329,3
29730612,40
16047338,0
651492,0
12419923,0
13998960,0
9831814,29
5774704,0
30513879,0
32307315,1
33216273,0
17746038,1
33366985,4
12421000,0
34964786,31
27386948,0
8497507,122
12915692,0
7422657,416
2345653,0
29027550,0
12579282,20
7300887,47
96027,29
13821653,0
28112199,166
4813395,1
7769788,0
76771,1
13881831,0
27057674,0
36454830,17
8548603,0
5089347,0
5596422,7
669059,0
12680247,1
24334615,4
22763705,0
19086275,0
22056659,3
17066852,13
21053518,16
27004660,0
8364895,8
17527031,0
22057712,0
25938441,0
12146387,0
17106751,0
26707419,0
35314863,0
33940924,35
44459072,0
27228036,0
18664779,0
9734808,11
26630280,29
5497565,3
284075,144
115758,0
4581260,65
1070332,0
7745957,0
13442362,0
30230352,26
3545691,11
28175462,0
32495462,0
19562380,0
20027924,9
11219432,0
5145643,0
6568792,31
21096827,0
26423243,0
24201289,14
7063894,0
24503708,1
22539353,0
21504068,0
12222714,0
4435030,0
12348117,0
5203308,65
1496739,4
1604710,0
7357646,6
35504344,1
16941443,0
35140271,22
32964783,0
10486746,0
6954286,0
11658166,0
33818807,251
42244976,0
8633805,2
6054261,0
7659697,2
15131885,0
1212528,20
24251958,303
3482593,22
12117972,28
30939387,0
4666518,1
1790360,63
7187169,0
11161631,4
28345209,20
22372042,0
30171094,35
13717576,34
15396225,143
3706863,28
215986,810
18302058,1
10943958,0
33514895,1
1515854,0
9758118,0
17427643,0
11531683,10
23794766,21
544696,0
25038624,0
17417144,9
3728703,0
26272589,7
32381156,0
32065113,66
36617310,1
6858161,0
19923516,0
15188830,58
5128285,0
7349320,1
15282639,0
973949,0
29531337,0
21121645,0
11631276,3
8238098,241
5750077,0
26649307,0
7709777,15
3385314,0
1845271,0
462350,6
1466994,0
17983243,0
141883,0
44014631,0
7377540,0
15950946,0
9975336,2
11600421,32
13735589,6
5162548,0
14282769,75
28106771,0
8174792,1
18478810,109
26072581,4
15351395,0
32203243,0
34333628,0
1916150,33
39071272,0
27497145,0
28931678,1
30419672,1
11723991,66
24929739,0
12674810,0
24947591,78
16448397,0
10388165,7
24915639,0
13434425,48
17026489,0
30338439,0
130952,0
15335918,1
13708036,1
33197329,0
5078910,0
8501314,0
2989286,0
5203934,0
8931309,10
27522638,6
398582,0
9928999,0
17674929,0
21050730,0
22064592,26
12656708,5
28144669,0
15575981,0
3491201,5
4325635,51
2465211,0
25830649,1
26098103,0
34538614,2
8024250,1
12150652,0
41036611,0
6853518,0
17252970,97
7294158,41
6347717,0
20699242,0
26850436,0
18326181,1
12138896,0
3804800,194
14628356,0
14244291,0
10778695,0
28308795,0
10760308,142
7837024,0
26052931,5
24979207,1495
11527580,43
42861026,0
11702285,26
12145960,0
21022303,15
22095077,37
25177589,0
14430182,1
7804979,81
345112,13
18670241,0
2603467,0
7009725,1
9712025,2
30699448,0
23438141,2
12327415,0
26294494,0
13971066,0
4021878,0
36356215,0
34544613,0
41809763,18
39859178,9
42791291,0
19005815,0
30047622,0
18838120,0
7189374,5
9046868,0
29950153,0
9229330,0
3703347,0
22360900,1
5568245,0
10545212,54
134517,33
14341962,39
31448044,39
21545957,0
27641451,0
15829858,28
16227440,0
32955779,0
34652214,57
572108,0
15207389,0
5897173,0
6312124,0
39680668,0
18348997,0
10527251,0
29648504,0
506462,4
30761,13
26343445,0
140340,0
17604356,61
6753951,14
10360121,8
28833944,0
9743559,0
12837802,66
3967476,0
36882463,3
35581116,0
1557065,81
11540403,5
29081298,0
25544780,0
99712,74
30834702,20
8638907,14
22239810,2
2784750,0
17425826,6
214648,78
4478678,0
12269579,2
1000133,0
25327839,14
111760,26
13148813,5
12208707,0
1922825,0
7360644,0
34156619,0
34161646,0
32240522,3
4165688,0
35129265,23
36176,2
8461129,0
31472310,0
15168184,0
11357250,43
10538557,68
15733641,0
31303111,0
4433898,0
22285700,0
31431735,5
23944194,0
7589798,14
27567919,3
13736596,22
42243,6
2612472,1
12285351,1
27948570,27
24223560,4
29196532,1
21071613,0
11700035,92
13393410,39
28079926,0
15137566,16
28856247,0
5460767,10
10885937,0
6794769,677
21749863,56
1421566,0
122096,0
34616313,15
31832695,3
34756107,23
8918696,0
5431829,149
30002713,0
14093516,0
29500091,0
14085271,0
19415115,0
65413,86
11984652,21
18995177,0
29705880,0
20531092,0
29145280,0
18626443,0
10211462,48
37611522,17
3596201,2
12450656,0
26254015,8
12658220,0
13940140,1
27058262,0
11964059,10
2518545,0
30070819,1
9575048,0
897193,0
1349769,16
23624298,5
32975120,2
37342926,0
839727,0
9274409,62
31079815,0
20222484,128
12150695,18
17315009,2291
5807266,809
3499442,0
14203208,0
114184,0
2487253,0
18611433,149
10449727,18
33904326,0
4704834,16
32721668,0
44138031,71
43371916,78
11114580,1
25889425,23
11308975,1
12699116,0
16045981,35
29298771,0
5783506,0
19406779,11
10185251,0
12437960,0
12489895,0
12674702,0
8067158,33
20227781,0
24004906,0
11314129,7
4591735,1483
6848248,0
9714409,0
19903813,11
25821532,46
32578940,0
36623274,63
10151658,0
35341682,0
39031477,33
30560852,0
16554170,1
28864868,7
12140719,0
11527874,0
7953971,0
48437,3
28008094,4
17868181,0
7351306,0
968971,7
17784804,0
23725998,1
10579368,51
101257,148
10750415,0
15118117,0
714747,23
30233490,48
5818935,0
19465771,15
24498818,0
32481245,12
35564570,26
29629209,0
32592769,0
20786800,0
38877658,6
4972357,44
2333367,123
12558510,0
2253939,0
16971126,20
28333354,0
3505487,4
24801649,0
31267721,51
25839543,142
29314481,0
22123865,0
17924030,12
33400740,0
571716,11
55199,21
17485380,35
34865449,6
1412159,98
40478646,0
30734434,0
26663170,2
5566786,2
22953952,0
10164555,88
27415955,67
28563782,0
10356722,0
2419501,2
2824148,40
118235,80
30158530,0
19041019,83
386732,2
491384,0
9980578,11
10546969,0
32307809,7
33831664,2
30737715,0
27619012,0
29246678,0
18265736,0
11378133,0
14091902,6
1498141,0
8069644,0
12760518,0
3593712,0
26428067,1
29751278,3
24983876,18
27129962,0
21045000,45
22550916,118
354745,1
30967502,4
36939994,0
36267142,0
36466370,2
100063,1
35176452,0
3914508,35
3504493,33
13672096,0
27168713,28
14852592,157
29963551,0
11807445,15
391190,8
24133071,48
21972284,0
5201425,3
5652782,19
10116759,13
619506,0
596175,8
14438362,0
2301825,0
32488613,0
3614568,4
11612379,0
639175,1086
8525,1897
20706242,0
14106052,1
5129044,2
1721429,110
12218762,0
5928438,0
10979614,0
289336,4
13814269,0
160342,5
30981976,0
302695,10
9155786,41
2888210,1
21446703,0
22058932,49
22088443,27
13043519,0
334066,2
8511588,32
8268902,0
2751196,44
38477552,1
22569664,0
12603901,0
6568856,1
6061800,291
29846127,3
11458522,0
31291548,0
5018370,0
24520339,1
22828565,0
10994042,0
330146,18
31176445,0
845364,1
17646663,73
7813669,6
33406043,37
37337932,0
4661151,2
14995122,33
34382708,0
33626107,0
25246931,0
15834339,17
29390185,4
3821474,0
636830,1
26657975,0
20113019,601
26421697,28
5241829,95
4230741,8
36803324,0
7569986,0
10882265,5
11612073,0
18299198,147
29849936,1
17012906,2
3163345,0
13156336,3
13636254,16
27669980,0
31585957,43
12409006,0
14739497,0
4478114,0
10467548,0
16348967,206
33530690,0
34370283,16
11325281,8
40524247,5
28072667,0
3004547,2
9208287,6
12237611,0
12627217,102
240018,15
7098239,21
44273541,77
60726,0
31261542,202
45985,20
7682703,56
116160,1
2706221,82
5361370,0
26049443,0
26931516,0
2898333,12
18992988,5
14119920,0
27407113,0
14686470,33
32415975,3
296261,126
9508518,0
2277805,28
38680531,0
41394354,0
2916843,0
26053133,0
28399367,7
5852416,6
17239929,19
17649147,0
30746875,0
27410399,84
21862881,8
10487424,4
15463519,1
22103074,48
5391495,15
10122323,3
29370651,88
15306289,0
4832015,2
20501085,27
23737360,0
17953575,19
7209418,2
29187996,5
4320661,1
25983802,0
31939929,22
15237668,0
37570080,0
29365338,0
17706075,1
18115145,0
24705727,135
7696424,25
24934295,0
18032821,738
11266707,28
8610595,0
17404325,0
17071992,0
21283579,4
24802698,0
27035265,0
12832608,14
12391263,7
33456098,48
23069733,0
21255871,66
1496644,0
8646699,11
16879039,22
426738,50
11785694,3
6894613,20
10961343,0
9032236,14
21317606,0
2273888,30
15480469,0
19197374,108
25860913,22
5376040,25
9334479,40
26648267,0
29039712,31
344945,11
2389320,3
17070982,0
13771988,0
29107261,0
33030064,1
40826679,17
21834886,0
12555751,39
1924036,17
2436457,0
6317263,0
4937055,0
27919874,6
8176865,0
11126240,9
5771956,0
10083089,12
753310,1
22790461,3
9012682,251
8148893,0
197400,21
27392671,9
27507208,0
22536963,0
12828086,0
12880736,0
4526053,0
13494970,0
20232201,0
32346419,4
33225807,0
32948053,10
2714273,0
5069580,0
34938803,0
41748543,0
28856201,4
3181089,0
20931355,0
11148721,0
3710153,0
28290212,0
11604040,0
7313068,1
22077329,1
31335543,0
24923050,23
5522865,2
5845059,36
28221569,17
15512989,0
36280816,0
34760609,0
9724897,0
32629,102
2340334,0
13533950,1
12479027,0
12503923,46
26046029,192
28190298,20
21740706,0
22376,17
64654,227
1799848,0
4772960,0
8493909,15
3798281,14
2858,130
675826,109
30752183,0
12203989,59
10350181,95
5041737,41
30746901,25
7034500,0
13590970,0
19400136,0
35254632,75
34900051,0
6934499,0
36564488,0
7220425,0
40108,0
39977965,11
38427317,0
38354006,0
38471311,0
29171773,3
18415161,0
12782734,14
30007491,0
9920421,0
22208226,0
17056538,64
1893647,0
28400307,0
15511567,2
167022,287
1357635,152
24091805,15
8990656,2
13777419,0
9243089,0
31877308,12
34283518,5
853739,0
38934016,0
27911104,33
2793635,0
8841567,83
5801160,4
3519441,32
18008448,0
27586104,0
2236834,0
61349,4
30454330,0
30958064,0
7153117,0
8819924,0
31318913,1
1536968,0
6275680,76
12662198,7
8276,6
25215125,33
12122541,2
17828912,0
6350116,11
36393277,6
35218735,29
24268839,0
1981075,396
12573201,34
9066881,263
3990241,42
8262863,0
12353886,150
8166983,12
7074301,22
4827204,0
9697927,987
13982027,22
9910946,74
36531742,0
14657869,0
34635411,0
43676743,0
31574074,0
24029031,0
8241595,0
30226108,1
28050034,0
7635318,0
19469499,2
17634598,1
40833,457
24951503,19
3191884,0
28050856,0
21773289,1
31882852,55
2433330,0
23813446,255
8571,490
7815475,0
8999496,0
6541864,0
7529488,0
137667,0
12337,49
6386919,7
824689,0
17203919,1
25142107,3
18299879,1
231681,58
4968147,0
7510281,2
3844252,0
37441689,4
32866161,36
1597399,0
7681110,152
32792021,0
38690438,0
20151308,0
11214661,3
23904188,0
7080382,0
28602386,0
622651,48
16346773,0
28864082,1
10584363,2
20888485,0
22592149,92
5210982,74
3987538,4
7809803,1
27355803,0
13678142,468
34387807,0
32367299,0
33777015,176
32767840,0
34811089,0
9454596,0
2799982,1
2656574,0
5644878,0
27994536,0
9820171,7
29378143,0
19787040,0
8674941,0
11593566,0
741151,0
27390031,5
7132293,94
21827765,3
12811038,22
578918,0
13384391,1
21230684,11
4726884,32
13467197,1
18655723,0
10994841,0
4894908,8
12657318,0
416831,79
3237611,29
6836589,18
32118765,1
43293519,1
30289750,0
6851870,58
17788119,4
14051364,0
24173039,0
25233978,624
10243631,0
13531569,0
32298098,0
6040689,101
32994751,14
14558496,0
87393,2
37999441,0
43665698,0
6787006,25
22677904,0
19691190,0
17957606,110
1614596,9
5572821,1774
5876769,0
7806233,153
3298287,24
17698982,0
10816114,0
14392174,0
13407509,2380
11061455,3
11950164,0
10920412,0
22046597,4
30416040,0
294792,0
32283290,0
36852503,0
34203908,0
18315334,0
30728248,35
26427024,0
16326132,4
29844182,47
17472786,0
26150423,0
19023271,22
626792,0
9704963,0
9733553,1
12639213,2
19879381,0
16030327,0
5877716,0
33059676,96
28942840,1
17628470,0
24449898,0
30615717,0
1396238,37
20848141,19
28806553,0
21666117,9
6885817,2
15689336,4
498389,23
753008,0
17916899,0
24129812,0
8529523,0
27826228,8
29953406,3
32160087,4
31819986,0
17915939,0
707197,2
39659237,0
39504630,5
765788,26
17546703,44
317502,222
15537819,1
604891,0
8782707,3
25822961,195
7643069,5
20238594,165
11664039,40
16936502,20
28962747,3
14020989,1
12669093,0
3237741,0
11768033,11
35976504,0
1497725,0
1938909,0
35077137,0
42000878,0
40374782,6
10126525,0
18136047,0
11681540,26
11602399,0
21179547,0
27970888,0
28326235,0
147393,5
470291,8
30317924,2
29936477,0
10051497,17
11147825,0
3867226,0
18255756,1
3201761,0
13912447,41
11038849,50
27871,281
1072979,72
303071,0
7813071,4
9031203,0
16214582,0
17426741,0
10094566,0
32762090,0
10891858,0
5085163,0
5798971,0
10629873,0
22171978,0
14119225,0
19894045,0
2442020,250
29237298,0
5649218,91
25110767,0
15129691,0
84477,0
2443495,0
12550341,0
4165518,119
14051592,3
9840750,51
16691594,11
4922668,58
13392432,26
10626559,5
4583595,57
18609200,0
13860414,0
3301609,14
11366359,0
3127873,62
35195120,0
16362439,0
12593280,1
21733089,3
4696482,155
21619768,4
15461818,0
38807,11
2270920,20
12931519,0
28005912,0
28685742,0
15918996,0
16548746,0
3446611,0
14711976,0
10891915,0
11152424,49
9866336,0
10448214,3
6834116,1
3212172,0
31487580,0
19231692,0
14123788,27
6320813,262
12298431,7
27880780,0
30870994,0
17413804,1
33719216,0
35671248,0
32278895,2
31741759,10
43622225,0
38992585,0
25977511,1
30935656,21
2145897,0
3506504,5
13068447,1
20672840,17
18640313,0
29663916,34
25210093,33
30742740,13
11007075,921
33125151,0
1869534,0
11450630,0
34676159,0
4148557,0
3845314,0
21982003,0
8530636,0
8991653,1
28742310,11
26564411,26
22856267,0
13587017,7
30316,28
8998736,27
13833243,3
779721,0
975968,0
13384055,0
3781493,4
31834044,6
44265737,0
37918032,9
13434974,1
25367757,0
22643324,3
25859813,1
13673653,5
9630360,0
12689009,1
18487735,0
16441913,0
21997741,24
20170540,4
8500199,14
2832436,35
9730542,0
12983991,0
4616221,0
14992065,45
34403603,0
32784474,7
32552369,0
15627282,0
3864576,38
7755486,0
8287403,4
9054519,1
12597114,0
2453727,1
26619813,7
12122545,0
12643085,0
23677829,0
22177080,0
11027257,23
7850573,0
27656304,0
19343866,36
18181974,1
9800848,71
15203093,38
31948191,0
35584807,0
30944204,0
32983262,0
6236641,1
