p_id,owner_age
22221426,301
29397388,1286
168252,460
6719587,156
28471445,999
8674941,394
18229801,1078
7665123,672
16851347,100
15273551,1437
27428900,549
14538118,1657
26305503,1429
5722635,428
4840320,457
14661754,485
49976,0
21533915,19
10234143,606
30379619,0
31877621,269
12376825,534
1072979,0
6249409,1207
32468514,490
10904241,606
12209404,87
203549,19
36882463,7
33553542,288
15156228,855
35740086,0
142623,287
199600,498
9713916,379
35250477,194
5085207,602
9987884,1789
97900,283
29308055,819
11389871,1017
27588008,1063
37402202,481
34370283,808
36295070,3
17081874,2
6849082,2
14011908,4
2366139,62
2319666,1391
9821753,452
18335007,4
375729,713
486892,279
12337,342
31372401,11
1490434,0
9971215,922
20672840,740
9166,29
24950450,926
10584363,587
11851323,78
2422013,248
10816114,479
17084461,964
13434425,123
25354984,78
21871921,2319
30450237,1601
25977511,7
15095162,1
1954970,307
28802060,471
10211884,300
17746465,63
30485214,1273
3528296,407
5272574,1835
5129044,289
29925890,562
11059890,343
11663370,20
19713885,1541
14113371,1963
16193728,0
12449653,632
16852849,9
9214216,49
12484226,878
10521173,1121
29905188,1167
14686470,356
23565939,1483
1941017,1349
5202776,904
12751670,0
1614373,1349
33216273,615
6040689,96
12335529,816
2625895,1380
714747,311
6564914,1200
591724,434
12152159,115
9233264,154
14770695,434
18307067,0
33005242,0
8126852,164
32922750,1153
35037527,247
12500062,1066
5838710,47
1369324,471
38299198,49
42730352,280
29564529,0
2772891,1676
674702,1499
10825930,1895
18509546,329
10304899,141
1466994,509
3500399,311
8190158,0
1269943,311
17866211,1012
665528,479
29634452,1102
25023387,879
29192682,1094
19469915,662
28536577,916
13838278,1988
6664644,922
19042216,544
11667667,14
11296209,401
26718189,1064
14476317,1119
16331312,14
57086,18
29370651,428
4060735,98
25822288,831
2508794,0
13588960,362
11724051,0
53473,0
7659697,405
7080382,193
29918066,1434
17159510,715
21533443,244
28864868,13
29213177,1332
22763705,739
8262863,1413
26545358,305
16173366,1541
5718757,795
11171940,1412
9928794,521
183891,32
6946878,2
22376,71
12450656,0
21969585,0
5546467,956
7206849,0
26294494,687
845364,310
18905991,263
26261556,280
20227781,941
267109,0
4602259,438
486734,637
7816296,438
30416040,235
21166974,0
215986,551
31879922,15
6844656,324
24490328,1248
13587017,1670
28462349,747
7431913,486
32701442,0
3465484,51
7568722,158
10886990,0
3914508,14
5718272,664
39119961,2191
739360,1237
13706028,1471
1070332,221
9941106,638
27826228,431
2459620,1688
1369515,1
37416292,208
32277043,986
15920651,937
36773263,0
14357293,26
13479123,0
2747708,653
381031,272
8671809,0
19464932,715
8043452,217
18455700,203
744363,61
6176494,0
5599870,1216
5938371,551
14325616,10
27838444,66
4938998,450
29936477,1
5783506,827
20084792,1640
27647751,285
4198417,993
17687420,8
875585,971
5228495,346
10801976,2
24957080,973
8738321,415
22787,10
3990241,307
14805213,549
28777614,2354
17556842,46
17559101,682
2299216,1377
26739533,1350
15184603,2507
18360436,2621
7009725,1641
11027257,2193
11013675,765
6837061,1088
10134123,118
31715439,23
33824552,502
34244329,0
11192651,154
18848120,9
4463735,29
19117888,417
16214582,185
8026794,658
12468128,834
21068097,106
7256017,770
30471533,1097
142294,0
779721,100
13384391,16
32642161,163
3497608,355
43622225,0
14603259,0
6752584,83
6605178,261
3754858,0
584660,564
41022859,2313
42805183,180
4478678,360
1430842,409
9714177,804
34156619,68
37342926,2543
37363427,1266
37389621,371
19807468,1257
589371,1154
39659237,234
21888635,2479
9921982,1158
1918969,292
3756754,207
30776503,580
15550381,245
5770740,167
26617950,94
4646548,1393
30200842,813
16039423,562
14048124,2023
5391495,0
31545501,57
17487678,335
12844716,353
28399367,43
2487058,0
15530706,319
26427024,1282
17427643,1023
20042038,0
4813175,1744
7307135,459
19168088,776
26049931,13
13636254,2
3899128,0
11807445,0
12693583,252
19415115,866
7616965,100
96401,1386
11606523,200
5386729,0
25233978,910
3498186,46
25075397,1
18299879,117
25193227,1245
858881,141
14394133,1012
35920049,0
35485516,1114
33777015,1697
14051592,539
14069997,19
9733553,559
28559723,1362
30067555,1563
23986472,806
17608120,1875
34460158,380
31948352,81
9978081,396
3522182,1277
43744092,0
25327839,1206
5993630,742
22088443,1724
36531742,1135
34575541,1502
1419926,1323
41222082,0
39963557,2079
38768923,181
22346739,144
6568856,1169
10632719,1131
10792363,587
9910585,1327
31690396,995
46168,406
22421354,800
20724752,95
29298771,42
14051028,0
27954819,992
26890852,190
19840485,215
9038287,494
3854527,186
31522796,0
28008094,1228
12116509,100
19087382,1376
9275956,591
8852678,0
9276619,170
7058824,593
14006021,244
5307866,1702
3385314,0
330146,157
11692664,2154
434251,12
27575361,182
8699327,92
13725800,0
15427991,651
4576629,0
10920412,437
4479364,1
31555494,1472
27390031,338
12146387,38
18220274,1
4478114,157
34340093,1473
12312897,876
1431537,203
1489972,87
2329432,1175
39744753,21
17259186,0
149503,1105
11056602,556
7948508,536
13001318,178
17773651,1366
2252308,1732
12799396,577
23960216,231
11527580,123
32784474,0
15513990,79
16691655,191
32989603,1172
403152,40
33870656,1150
26179168,523
39033206,447
39575584,0
18556711,1242
8999496,188
3442842,219
16042463,0
28135469,548
12925435,293
23410523,36
17360080,2017
12720034,762
30669755,1921
5361370,691
9769515,189
28078405,936
28260975,925
1962257,31
816585,91
6939466,0
10515718,1240
10424787,28
28346191,174
28864082,723
18951700,1580
24029143,47
24195984,1047
361047,0
13631712,458
17341377,1431
11857401,726
24224229,49
21591598,1896
19691190,669
24247291,49
2452855,383
24248560,49
7600974,78
22071123,38
16844055,0
26963973,33
5942315,674
30943409,668
18326181,1318
26996240,1605
24029031,47
14575323,980
2367175,79
8610946,2
12218762,2163
22157610,85
24033262,47
2527948,635
22257415,435
3816468,853
29784424,2164
26689061,576
5760624,665
12669093,97
1978560,1321
10083089,848
1352305,0
27705922,863
14358017,25
26162439,1565
22536963,27
2168707,118
17428138,1731
28710235,52
9193788,0
6913516,1141
15227882,81
36449529,257
1518198,732
22986839,32
10856357,608
127836,1383
33288353,583
36687807,744
40986235,244
9736998,1169
30998408,2531
10824784,1509
7057017,1339
14711976,14
1349769,283
22058932,0
34161646,0
33873918,20
17577854,730
36792385,0
35442544,19
552857,117
6834116,482
37874647,332
40295582,260
38480670,1209
6215151,116
9084116,782
11061550,359
25177589,0
14244423,492
604891,0
27410399,0
5859147,1197
3821474,199
12674810,120
20100864,1057
7088285,1768
12489358,376
30412812,44
8980411,373
25863019,0
23126469,816
14119225,989
17782897,0
18804033,154
8829562,0
17323658,548
14635292,990
9425720,280
16060323,239
8991653,1334
9395071,539
22099153,688
21781024,240
19745347,831
3985568,1577
16941487,541
28480042,1482
7353954,139
29187739,791
279697,159
13541563,7
17425826,715
8039363,184
22080356,2126
22901715,2117
29861964,1462
10907545,644
32128312,1395
30865750,348
366484,148
32367299,84
28018911,0
29002802,0
17342507,1008
24802698,212
16031001,1142
10957033,461
1597399,538
36528870,798
35802745,484
36655801,120
29925317,0
36683079,85
48599,134
5387338,0
14385067,1833
9055400,2052
12620873,483
3989129,28
32918583,4
35437200,130
3795554,0
27429571,586
1868115,238
42725401,709
37999441,0
42290389,2478
24945712,706
8080805,1552
6924123,286
7529488,684
7544232,0
27783582,370
137667,378
2412673,1322
2934746,815
4495765,1137
272942,586
768601,4
10487424,896
16693784,627
5712511,1
6578128,15
18307653,64
18336451,343
19747635,231
26053133,1755
18827258,2045
3174,1156
23899536,937
13672096,56
4023357,278
8451370,27
12435852,587
28522011,412
531464,352
15129691,287
22073686,589
988300,1135
13485187,213
24856380,0
16824374,161
10179435,610
3010873,442
7452163,849
10883179,1925
18841903,509
13728877,4
25840391,2412
18435586,211
17851220,187
12715930,546
8356664,716
3826380,28
11541345,1505
8248862,759
2487253,1088
8336476,1797
33516747,10
97475,1056
2460605,641
13407509,2035
27373429,1018
30057502,668
26900723,219
6226786,1382
5000838,32
1010887,265
9070569,205
6350116,1539
35012239,573
35869668,174
30674190,197
1006928,1245
4325635,1373
9697927,1159
13739148,1537
29631429,2
1669463,1102
2852646,309
387213,1433
11622138,5
30769533,199
3716003,125
8071301,362
33818807,1239
41221573,762
40993136,446
8999719,194
424956,1494
27527781,31
15443216,0
7211958,1616
26732320,139
165012,1207
22382381,324
3963751,7
13092293,508
41354919,1069
13456225,318
19393611,718
18641180,531
13085106,1243
13933019,3
24714689,418
15847584,0
3272933,294
21096827,80
7077606,1457
10790294,168
20975267,521
14266941,69
1978089,350
248207,1056
1275111,1022
31449029,314
6151136,144
8384404,3
15080314,228
15632432,0
14658297,6
20521369,757
20222825,4
4969504,361
27798604,732
27029628,1186
669059,430
15382931,1
8428080,848
12476906,137
14085271,299
8158348,1052
12418454,1289
17295377,57
12593280,575
462571,469
16286724,81
26850436,1
9014624,3
9808012,251
9386529,662
64302,6
16000236,801
1357635,224
32205617,1073
26845345,8
10827453,143
32225213,2870
7313068,365
1416338,56
3775085,458
3262410,178
37913819,1229
43371916,1374
9943267,757
36803324,1180
37918032,0
6942573,1555
8475437,1536
10239686,564
21446703,37
1360544,1
21210515,596
3546258,1127
33692682,16
14894764,1543
20393211,617
5361363,432
27557556,408
11439219,50
44560575,929
18070,317
8724721,307
26180737,198
9601393,569
6335766,0
10826210,0
21703439,15
574502,859
13947266,1421
5164108,235
7342962,238
13753902,774
18008448,1794
14550411,378
12516909,909
73900,303
6417947,5
24947591,588
10938615,176
31091757,2344
17305352,1
16504304,1093
9630559,85
31612115,0
5083774,745
8253683,59
13434974,378
30834702,1412
31589632,164
9403358,309
11736766,1
19537288,0
12306653,992
1524060,249
28753647,140
1023385,472
3182359,141
24252535,922
15123911,4
4389184,205
27725685,545
37339781,709
18698814,789
20198797,779
201597,0
30243887,695
27575853,1218
29131551,1024
14626911,973
26707419,68
33118989,508
87393,1058
34798705,0
42203706,27
13366811,272
314879,837
42037525,24
30097688,1174
675826,1196
22312600,1019
22073791,625
137128,339
35406,223
7978678,1449
32967046,716
15766086,212
105528,1
37217829,447
3200459,234
13533950,267
41544212,737
37756503,1362
32876351,1469
40539255,1
27975610,476
133707,148
6295045,1423
98643,2
3499442,0
22152689,295
29975693,346
12765041,2097
27103619,2199
7156371,1082
17486562,38
9758763,251
6197982,0
22076943,122
16545,258
27555510,32
31127777,52
10641159,4
19884807,521
30063934,268
2783344,396
7972494,26
4985430,685
5537973,20
5915985,915
11600,186
17869793,539
6361790,746
5358084,42
19854658,704
749218,523
17274860,310
25339476,818
14059346,684
8990656,625
30379096,1285
11183058,1724
12112831,328
30466350,1924
5327356,5
30468941,69
11081250,2271
20531092,27
19735321,1300
29067818,1461
25938441,0
12123046,734
17455204,224
19434511,2287
18831749,1898
18626443,526
15087735,712
36087200,272
9508518,406
43845446,52
35665794,135
5226066,296
5662535,655
6303670,925
15050792,106
18926430,1480
10656528,703
1345283,716
26960415,716
19400136,705
31937611,17
32926516,7
33386395,0
33881374,1232
5451471,1198
9956513,384
3978418,1341
15001651,52
96017,300
5560417,335
11343286,463
5572821,307
14542659,21
13873347,303
15762749,14
28856247,3
3619158,613
11071188,518
26795803,2346
12560047,394
3534128,495
26703693,1152
31575148,1964
4849781,753
30002713,30
10404071,2081
21050730,1045
7349951,888
11446160,1533
13777089,595
18849725,125
10166628,545
12444941,325
23723251,680
26798256,517
18759244,831
28106771,672
13516553,1393
3844252,1000
32298098,0
33976912,2220
22088077,894
27413161,2409
215102,213
24142366,1652
27304656,1328
18302058,76
37184639,680
16691594,414
22065701,19
9620467,105
3524721,56
9743559,796
27679916,20
29476128,409
6150348,72
578918,569
1497725,27
43888443,1117
33700857,1144
3659120,241
5897173,291
6157157,1114
39177649,1169
12606287,427
14244291,1356
13973407,2010
15083167,300
23846810,3
20327749,166
1919531,1021
3203159,303
10542250,67
32481413,356
31747106,351
31834609,1610
7321476,387
231299,83
40253841,907
15168184,296
308285,532
12614173,15
10763778,538
23944194,527
2824148,959
16572230,442
114628,1005
70575,0
4686027,481
70598,0
14999882,1365
21834886,0
194359,954
15834339,703
9601684,845
12629032,190
359556,114
22420841,19
595633,1210
8112351,1515
29237298,274
13925310,242
28098490,432
8534057,1240
24284769,251
5596606,72
11858412,0
1905676,0
22380784,500
14030909,1406
25090321,50
25131238,403
17183581,379
18826844,1189
20757563,675
7850573,1147
22057740,886
7742085,590
16814827,0
17383451,0
101800,924
16811529,87
5889922,1071
21914467,1003
8314049,349
12880736,752
9980800,762
28833944,1409
640661,658
27583565,706
22580876,345
698857,865
181353,190
34116125,370
5877716,1085
4436997,0
910193,0
32279075,953
7617872,2007
41036611,464
31454526,1061
13963359,592
10079854,1
25839543,891
10851231,280
18802562,1183
69541,706
11844999,358
18944695,1091
25814837,133
34256165,880
29007121,324
10739492,53
44059208,1052
36715640,81
5810601,201
40276555,1282
15539533,102
740937,0
7815475,1031
11633149,166
21444079,323
20815858,920
25091706,958
9054519,1520
4558093,383
6412214,768
12654568,38
19729460,932
3879037,79
9115412,188
13138928,1357
204095,404
6386919,719
9768008,964
31138070,308
13057149,339
29124383,4
15575230,1536
18089854,140
24919435,883
25858971,249
37555,175
30934429,1455
10500963,1792
5080991,780
28290212,133
30981604,802
5905672,1200
5886149,1687
27449499,284
6497059,210
8119529,13
22094009,0
8415920,616
7032935,212
816418,96
4940821,1539
20588607,1402
8238098,457
19916924,266
14628356,219
17125700,827
19552533,170
22828565,789
29664804,1137
19830428,1222
7589798,1289
26188694,42
17023241,6
89447,164
12302072,805
9243089,148
32049135,658
6487675,1838
22103837,53
18024156,492
12652032,1118
34426884,39
32578693,263
37374300,1986
652962,294
1454032,1018
7584259,0
6442,1391
1505261,389
34037176,104
33456098,832
33944888,2734
33119459,369
35122339,18
35282961,342
1938909,148
2253343,325
11366782,377
15037771,1
18887362,1700
26052931,1930
1373867,528
13703062,1379
8100234,323
940053,203
34078990,0
2215541,52
4724849,1
32551955,838
36291703,107
840786,598
41809763,1140
13640105,460
31063646,975
199104,203
7682703,1087
3238676,466
12771198,0
25865460,0
16471458,353
5890559,529
622651,230
3298287,0
29016678,116
25755826,482
14881246,1
8102902,0
388707,0
25987247,1932
30780272,789
2989286,30
3229862,444
4148557,239
13130856,1313
15475833,24
8652665,277
13061985,445
3974201,195
7696424,7
7404822,1330
9794651,552
11435627,650
17657147,685
14107518,1483
21621,0
13393435,285
24551730,315
3612253,357
6425082,21
17203919,1063
28174605,1383
24951135,580
12854685,647
14572449,1047
35096583,604
34670507,661
11062725,823
27705414,1610
8332371,397
636830,438
7809803,413
8587382,462
7422020,270
37447039,336
33392882,313
12712827,1472
19543082,68
11329901,563
27189441,894
19749460,1672
7205782,226
12698324,188
5387992,504
32065113,910
15910544,2530
12337392,896
32283290,1784
5462527,851
356153,0
8466188,900
37570080,1182
30354777,14
8653465,890
13703855,788
10869682,1694
12176363,751
23130427,1445
37527754,442
166760,123
12167694,258
41950626,267
20402925,622
19314,252
17056538,337
27106904,173
9762869,51
2181172,192
18642395,2095
13431901,178
19425364,0
5194168,216
14779185,7
31559019,1723
11598217,193
19706845,0
107930,0
29308503,369
29311751,46
8846869,169
28308913,1118
9839210,215
12353886,0
4753138,237
10750415,262
28906268,0
378325,0
15188830,1826
9236203,0
2287254,224
9059188,80
22085858,873
14482603,6
32841669,136
30944204,0
34283518,14
12325475,806
2764814,340
27871,618
7835236,0
882182,85
21421047,1313
14902132,596
33857444,19
2239308,367
38567,0
22856267,1544
213307,836
17230631,175
93431,2094
12180870,1168
5380597,0
15244947,30
30908155,0
34240190,348
36594926,1203
36537703,413
41114734,331
36454830,700
32888402,1
34756107,1001
18315334,1212
39480435,1194
2518545,7
18845313,1576
20536009,997
25015,519
30252890,1470
4247864,110
1997698,195
7353507,56
7121522,1326
