p_id,commits,authors
22416356,3,1
7769548,4,1
17529305,4,1
21614823,4,2
25842491,41,2
15208908,11,2
17389681,16,1
18690207,2,1
4088412,5,1
20195647,29,1
10809671,3,1
1494336,16,2
7541085,4,1
20576414,4,2
39197930,2,1
39242100,2,1
20045282,5,1
7716790,3,2
38433190,2,1
16218053,10,2
20898294,2,1
25515719,10,1
3932781,2,1
8388668,12,1
31875008,11,2
9577120,2,1
36533904,4,1
8464910,47,1
21353405,11,2
12521419,3,1
2929767,18,4
14885061,2,2
27375568,3,2
37472202,12,1
2497452,8,1
11395422,44,1
37853136,2,1
27708758,5,1
31873024,3,1
3644783,30,1
42931212,3,1
35887973,4,1
18723031,4,1
34634193,5,1
30601041,77,1
8163123,2,1
43017167,6,1
28703337,3,1
10543405,5,1
20398414,16,2
32697005,2,2
11607643,101,1
7480464,10,1
29635517,3,1
24339302,48,5
35595740,3,1
14701747,14,1
1009295,2,1
9181421,2,1
23748956,61,1
39455387,2,1
12578879,5,1
7352424,13,1
36827419,10,1
31643289,5,1
28563695,3,1
38873228,20,1
17018452,3,1
17405141,54,5
2845320,4,2
4699565,11,5
28568124,5,1
28141163,2,2
45002032,17,1
26419868,2,2
30751206,14,3
3968892,7,2
28160451,25,1
29862077,2,1
30457410,14,1
27939371,8,1
34937009,5,1
5863201,5,1
30868611,14,1
35323402,3,1
15138786,16,1
33474574,25,4
5831254,501,1
23079937,2,1
18498775,19,1
31356745,8,1
10023797,5,1
9971834,97,2
34015882,80,2
7308321,8,1
3212942,3,1
13715507,8,1
20742755,5,1
32194819,30,5
16513771,2,1
14139691,12,4
35965425,7,1
4889857,13,1
8222490,18,1
14772238,7,1
30359696,13,1
36791572,3,1
18915404,15,4
20260389,6,2
32743055,12,2
44052985,10,1
18589869,10,2
5800189,15,2
17580780,9,2
10146860,4,1
21165309,2,1
8289549,3,1
19969620,5,1
26110705,17,2
14229389,66,1
43481811,5,1
23414467,4,2
13079570,58,1
10494902,23,3
22244304,9,1
33721290,3,1
2665819,6,1
9166578,10,1
14683493,7,2
35610254,18,1
26684496,4,1
4792731,4,1
7421579,73,1
25045525,15,2
35264120,12,1
35138478,4,2
33050190,281,1
39551255,10,1
14118833,182,4
25606065,53,2
30082113,139,2
17705856,2,1
13771367,3,1
26571955,10,2
3567559,3,1
4122542,101,4
17090680,8,2
3026165,4,1
34437272,2,1
12540923,5,1
44200946,3,1
19548235,5,1
5183126,3,1
32094306,3,1
9828203,27,1
32724097,12,2
5547056,2,1
18005330,6,2
25164572,28,4
14053941,13,1
17550228,5,1
20331334,18,2
34091446,5,2
7659171,10,2
3660768,12,1
33050056,2,1
11799780,10,2
21565540,4,2
32720194,7,1
37798842,20,1
2795381,57,2
812211,3,1
4030949,13,1
19162427,45,1
21262688,2,1
35208271,2,1
6037985,11,3
33699493,3,1
10384419,2,2
33126081,53,1
34596279,4,2
41402010,10,2
31265093,2,1
792926,10,2
14599148,3,2
18713590,3,1
38654448,3,1
13670548,10,1
19072421,2,1
35011461,16,2
6915176,2,1
12906312,76,5
31451999,11,1
31904597,49,1
33412272,3,1
44047581,4,1
42582803,10,1
3108680,74,5
21900768,2,1
25067378,28,1
4206577,13,2
12267708,13,1
28220180,13,1
3841380,7,1
13753880,3,1
22936060,2,2
37162570,3,1
31551704,8,1
31216399,7,2
8179276,13,1
15917523,5,1
12965393,15,1
7412491,28,1
33101625,42,1
12843589,14,3
13452154,22,2
33735885,22,1
34772698,11,1
23131758,17,1
19047390,6,1
8124903,15,1
15836416,4,2
1887749,11,1
37600829,3,1
12574648,6,1
16675549,43,2
13978868,17,1
12199959,98,2
18383864,2,2
2786986,2,1
17408411,5,1
4457710,2,2
10268541,4,1
39042111,3,1
20997976,8,1
34840143,12,1
44089832,2,1
3656079,29,1
16787053,16,1
41913585,6,1
34964439,10,1
2365250,26,3
36336525,2,1
21629549,5,1
10427654,15,1
15806385,5,2
9721208,6,1
27637284,4,1
10422687,31,1
39383227,3,1
34402773,2,1
6571945,94,3
21121617,3,1
27058135,11,1
6116935,5,1
4730868,7,1
19782884,9,2
32683875,2,1
10838917,2,2
44964881,3,1
29206134,13,2
21417094,27,1
15736228,2,2
8324709,76,3
6699274,8,2
4544044,2,1
13080303,3,1
26925391,13,1
3779985,2,1
34280322,5,1
38456945,12,1
12172753,4,2
18560422,56,4
30304377,6,1
38196395,4,2
18337479,3,1
21786280,2,1
23448842,30,2
14917035,6,1
7847493,8,1
8394119,16,1
30068524,8,1
7450935,2,1
24079932,3,2
20338436,2,1
18112241,36,3
25128012,7,1
10375540,16,1
7374889,11,1
4294242,4,2
17241468,2,2
5954727,4,1
2995263,8,1
22968504,2,1
13714259,2,1
9684533,73,3
11581841,3,1
6942074,16,1
12048128,2,1
9752724,2,1
1565364,26,1
11701828,41,3
27356842,91,1
22281200,2,1
37390207,61,1
31908064,4,1
23705950,17,1
20170480,5,2
2681678,4,1
29748303,9,2
35200114,4,1
2545526,6,1
10596571,12,1
41444245,4,2
30762202,5,1
27099292,39,1
744303,33,1
19366226,8,2
21535780,3,1
8257526,3,1
36141791,6,2
26788533,7,1
15110386,15,1
42528825,2,1
8138003,106,2
29497607,23,2
44042844,3,1
41467407,13,1
6517439,4,1
7728020,12,1
36314933,3,1
14460966,2,1
30536965,3,1
10789654,20,1
34206001,17,1
25328296,4,1
34916135,2,1
39532756,3,1
32300475,3,1
14055622,10,1
32329479,11,1
32582097,3,1
33603690,2,1
17110174,2,1
3598525,554,6
37627550,8,2
34398151,66,1
34488575,2,1
37445318,3,1
26670141,15,2
1543330,18,1
12346387,2,2
14868390,3,1
16686611,11,1
4665941,8,1
16530741,69,1
19651037,5,1
38989038,26,1
14700646,82,3
19747001,2,1
3043879,11,1
1012947,5,1
31528452,16,1
11102122,2,1
29119225,7,1
14136340,2,2
8335111,2,1
27553268,14,1
28033489,2,1
15662665,3,1
26519786,4,1
24559378,5,2
17824666,4,1
39061381,14,1
9178176,6,1
33890983,6,1
10488394,3,1
21552874,5,2
9710486,10,2
26509969,2,2
44902874,2,1
24620470,2,1
27971441,6,1
6675001,4,1
28314674,8,1
41479014,2,1
19211530,12,2
32788891,14,2
17218341,17,1
35582229,4,1
22976277,20,2
35081127,5,1
10590350,28,1
34122787,9,1
8117148,8,1
8470791,54,2
44687460,2,1
18229248,11,1
6676643,3,1
22216401,6,1
33241688,15,1
29915015,3,1
44137049,2,1
4485033,3,1
13087904,9,1
32478464,4,1
18251340,22,3
14104129,3,1
31321336,2,1
44042577,2,1
8440163,67,3
120012,117,2
28716596,7,3
20959080,24,1
5660171,263,1
7830457,19,1
3571845,14,2
12928101,13,1
7843957,4,1
29307498,3,1
23988788,15,1
5579922,1205,29
31126279,25,1
17488054,3,1
14073665,22,3
24451988,2,1
36683780,8,1
17938467,134,2
20652497,6,2
8294083,25,4
21684161,4,1
210281,31,4
28834251,2,1
30947659,44,1
43320946,4,2
25072329,13,1
40359952,2,1
19559102,25,1
4565091,2,1
14635777,2,1
22669446,14,4
19866585,16,1
2379497,19,2
31068153,19,6
31212687,4,1
9124088,2,1
3176142,6,1
30603152,2,1
29441522,26,1
2437267,3,1
16687413,6,2
10845757,3,1
34481328,4,1
10647788,35,2
31611149,6,1
42979861,3,1
11500501,10,1
4089605,30,2
6619921,9,1
11513735,2,1
10849387,7,1
22235683,2,1
29422915,22,1
20425320,6,1
19915904,3,1
41716037,25,1
25440061,4,1
20442329,9,2
5383085,12,2
27523797,2,1
12790574,2,1
6151335,20,2
5908839,2,1
17147341,2,1
30360024,25,1
9201973,7,1
9126996,13,1
27366381,2,1
29932284,2,1
32021578,2,1
27392830,211,4
24157541,3,1
2447783,2,2
31856287,38,1
34641780,2,1
23128098,40,1
33360801,4,1
6477932,67,1
20904108,7,1
44641262,2,1
5089473,6,1
40843073,3,1
38426319,7,1
4113689,6,1
32974590,3,1
3758686,2,1
30369297,2,1
42514793,2,1
31501495,11,2
19730420,5,1
8195104,3,1
34976474,2,1
28434363,3,1
27995715,72,1
27879438,7,1
8148555,5,1
23494874,15,1
20737645,3,1
37296396,6,2
6515762,62,1
41319870,3,1
14031979,33,3
41818704,3,1
41104602,9,1
5504769,3,1
16105968,6,1
15494144,11,1
19821562,3,1
5553852,2,2
33037829,2,1
27517909,8,1
35024939,4,2
31913024,2,1
5558519,2,2
33656368,4,1
18485289,3,1
9011406,11,2
29376393,6,1
2257268,15,1
33421866,11,4
13435189,2,1
30448127,19,1
20942081,2,1
37148543,7,1
11059998,4,1
33716095,2,1
19153463,3,1
33424525,248,6
12551828,2,1
28547497,6,2
30283541,26,1
29718815,3,1
44013166,2,1
10516462,24,2
40543859,3,1
1146693,12,2
3941597,2,1
20223036,7,1
213070,24,1
42029989,4,1
27619614,2,1
43001174,73,5
179049,8,1
28040222,3,1
14027005,2,1
41402909,4,2
8894695,13,2
20230947,18,1
20535209,42,1
41396547,6,1
3811868,2,1
33788677,2,1
3675085,4,2
10651225,4,1
28513596,8,3
4078201,4,1
31266362,4,1
12786470,23,1
8750145,12,1
3027011,94,1
15656167,22,2
2421991,3,1
33283260,14,1
20646508,2,1
13696007,5,1
21493033,6,1
27045231,8,1
697415,3,1
30293948,15,1
30011015,2,1
41285674,20,1
6773370,4,1
37121153,19,1
20343621,117,31
28782152,9,1
5896266,46,1
32094288,2,1
14581922,139,1
29250088,37,1
33641655,9,1
8595576,5,1
8840841,96,7
10576521,84,3
35211614,3,3
5543661,2,1
21066119,21,4
3610801,4,1
44771115,2,1
7025822,3,2
7370668,2,1
12907821,8,1
26178922,10,2
11080368,8,1
31106465,2,1
18648169,38,1
6650559,6,1
9181802,2,1
18054786,2,1
31576322,6,1
16961290,7,1
27469233,22,1
14526728,2,1
28149698,4,1
8593094,7,4
12400427,53,1
12747547,10,2
24812785,2,1
34566307,49,2
38847666,59,2
33697793,4,1
24256896,3,1
28784466,4,1
16048902,2,1
15958792,160,10
20716397,2,1
10932134,104,1
35560768,3,1
18890633,214,2
34665168,13,1
28842792,37,1
27135263,4,1
33955665,13,1
4247131,5,2
32368500,14,3
2813603,10,1
9379174,2,1
38115997,4,1
614789,6,1
22057764,9,1
6881457,3,1
13100159,8,1
4751509,2,1
9441944,4,1
18835885,7,2
40724086,25,3
35509673,4,1
3566309,3,2
132863,85,11
8613552,2,1
21878862,2,1
14915776,7,1
18755282,4,2
28359047,4,2
1407188,14,1
7045062,5,1
11178940,6,1
27900156,3,1
33318867,2,1
26132750,2,1
10184699,76,2
9082079,8,2
17596437,34,1
2431309,4,1
32846598,73,1
28998945,2,1
31312145,2,1
27519457,2,1
24783122,70,1
14060985,26,1
10511997,18,1
12572264,3,1
27797574,2,1
38557383,4,1
28665442,4,1
8018168,9,2
45052092,11,2
19616357,2,1
12965028,14,1
36883651,3,2
21837213,3,1
3300902,3,1
16516286,1195,154
2797988,13,1
5796379,2,1
19959710,2,1
10647152,13,2
45032940,6,3
33659847,3,1
14185132,3,1
36534366,2,1
37295967,6,1
33937992,4,1
7431182,10,1
30235301,2,1
32707193,4,1
7059243,11,1
16494998,3,1
9595213,32,1
2320220,33,3
7105384,9,2
34118080,3,1
44689619,2,1
34007862,6,1
26871731,4,2
10248371,33,1
39814174,7,2
3597841,12,1
18042950,2,1
3468615,7,2
3761273,2,1
43190651,2,1
19973520,3,1
5478201,13,1
44216204,3,1
31559250,3,1
25503528,6,1
32755347,7,2
37993001,2,1
21838192,7,1
11185493,15,1
40663636,16,2
16210003,2,1
29245064,3,1
6332477,11,1
3199473,2,1
31750694,23,1
17983220,3,1
20706062,4,1
15757813,37,12
24402440,4,1
15691782,12,1
22205249,6,1
21746584,11,1
28450202,2,1
12405401,44,1
5630712,12,3
27094217,2,1
27607285,6,1
30094855,5,1
27217011,4,2
3915224,2,1
33446300,5,2
2881317,11,1
9115850,2,1
30979613,28,1
34024777,7,1
13970755,38,2
35653887,4,2
853428,29,7
27805795,8,1
16534121,5,1
43269346,4,1
8561196,4,1
5693417,15,1
11308954,31,1
20716047,10,2
6669283,57,2
5518525,4,1
2363745,3,1
32299632,2,1
14424190,2,1
2484927,4,1
15891443,7,1
33057970,5,1
5129825,12,1
12753681,118,1
44938286,2,1
16467194,13,1
35377579,11,1
4664713,2,1
11395800,3,1
7324817,5,2
128912,39,1
9749855,2,1
23993858,2,1
10926274,2,1
29251428,15,1
44559058,2,1
21800611,7,1
20727989,5,2
16978302,25,2
16711721,7,1
2340334,110,1
33600434,4,2
26521194,2,1
13096092,9,1
728585,33,1
43088045,10,2
22993058,2,1
42639908,22,1
15997525,5,1
6955400,10,1
27453735,6,1
30166589,3,1
29715500,13,1
40545245,3,1
41313462,6,1
11024564,4,1
3792100,5,1
13745597,2,1
9684498,19,2
2892257,2,1
22765348,7,5
27724827,11,2
16084215,2,1
16798483,11,1
31639349,6,1
14947861,31,1
37739269,43,1
31354385,8,1
13703085,19,3
1489355,10,1
20479644,9,1
27457940,71,4
33566670,21,1
31556312,6,1
28084256,11,1
4390728,82,2
33641496,3,1
27097268,5,1
32217400,9,1
4025939,7,1
19003597,5,1
29558015,14,4
12251296,7,1
12644242,5,1
22310424,2,1
10968563,3,1
44019773,5,1
29693883,20,1
19695664,6,1
32229936,2,2
28467108,91,3
2424491,13,1
39346861,15,1
1922844,2,1
8004282,11,1
4997895,3,1
2455675,2,1
6900124,3,1
12462598,15,1
21388442,4,2
13457001,228,5
2796776,13,1
11038125,4,1
30593353,24,3
10423570,10,1
36856045,6,1
47739,340,4
36926845,24,2
31767752,5,1
28928713,3,1
36351773,3,1
3722447,13,1
8241092,11,1
13983751,3,1
7695827,47,2
12333467,4,1
9826826,4,1
12854301,41,2
15848835,4,1
26665911,3,1
22535791,139,1
27733048,3,1
45007709,3,1
12229829,3,1
29739326,2,1
28330819,10,1
4504549,13,1
13382541,2,1
12353886,836,14
21278280,32,1
16509590,2,1
22933185,19,1
37076649,4,1
37756042,10,1
33227927,8,3
15154016,3,1
29852315,13,4
15082256,9,1
41668112,2,1
42572028,10,2
39225811,5,1
33881290,5,1
10228292,9,1
17690833,11,1
17485747,5,1
2685011,5,2
13629284,32,2
4937877,4,1
29282016,3,2
19156619,2,1
10402142,7,1
33773856,18,1
18753191,2,1
12289058,8,1
35620136,612,1
313996,2,1
1539700,11,2
29246764,2,1
40410311,6,1
3867075,2,1
16796961,20,1
31818939,2,1
960054,12,1
3667964,329,2
17607441,3,1
14405671,8,1
9053975,20,1
31139846,7,2
777814,4,1
36632518,16,1
10553145,2,1
24809620,3,1
16344076,3,1
5547917,11,1
9820663,9,1
20262080,2,2
11385705,3,1
11553549,8,2
12763123,8,3
27418733,16,1
22569137,9,1
23630600,5,1
36410487,2,1
3073749,3,1
17930744,36,1
13074182,36,3
41617523,8,1
29793687,8,1
2313826,3,1
16594191,10,3
6277574,2,1
10547059,7,1
30979583,9,1
41211920,14,1
3997453,20,1
8120953,663,3
35181156,2,1
14454916,5,1
1392187,31,1
27346531,2,1
44902265,7,1
17120730,25,1
34792507,2,1
13597907,16,1
35170757,2,1
41743543,2,1
29349931,5,1
14279996,13,2
18095358,10,1
34190381,25,1
37787610,6,1
34523422,7,2
27598854,187,3
6425356,8,1
26058400,15,1
33758246,2,1
20781894,2,1
31867184,7,1
10650244,15,2
20081551,5,2
22580876,384,1
27624490,2,1
4127396,19,1
43863567,4,1
11217720,2,1
9717734,2,2
7348367,2,1
44805436,4,1
2536303,8,2
33724748,13,1
11014692,3,1
34386222,44,1
19962773,5,1
5573032,4,2
24816382,25,1
20689830,2,1
26471358,22,1
19178250,12,1
33319552,4,2
6298720,2,1
9050184,12,1
16739464,50,6
2313171,22,11
11353595,12,2
15105775,4,1
33778801,5,1
8172338,11,1
3481141,8,2
920244,6,1
4013855,3,2
20968246,16,1
9446525,6,1
1250586,3,2
12547351,47,2
43033610,4,1
29075286,5,1
2345311,3,2
12327491,2,1
35176452,112,1
42419193,5,1
6236288,2,1
21745731,2,1
31004958,4,1
4252260,20,1
13741214,33,1
28053361,10,1
3627393,6,1
11328432,9,1
19025734,3,1
5175206,459,2
26062484,4,1
2787190,3,2
31090510,5,1
37542550,16,1
17423370,6,1
8742888,4,1
40425823,4,1
28027933,42,2
28741928,2,1
14287210,2,2
8253514,49,1
37475368,6,1
8860870,2,1
4602373,11,1
10229382,7,1
14919351,7,1
33477828,11,2
13800779,4,1
31970513,2,1
42529291,3,1
39754286,10,2
26025385,9,1
37646853,5,1
22331972,14,1
7322205,2,2
18797341,2,1
16799848,3,1
32829704,24,1
15991909,5,1
32349498,17,2
7351306,120,20
28557435,7,1
42999333,11,1
5568143,17,3
13395709,29,2
11652748,2,1
32676558,4,1
14144549,35,2
30258031,43,3
16009733,3,1
7106901,23,1
18904686,19,2
147098,38,1
33186933,45,2
24300016,47,2
10250925,5,1
26253495,2,1
20292884,9,2
24769278,2,1
13105298,11,2
31473264,5,1
28269832,7,2
30582852,2,1
21714818,3,1
21210750,3,1
5777271,5,1
9444849,3,1
30005561,5,1
6522228,14,1
21045626,5,1
3192634,2,2
12770464,4,1
3213891,6,2
16804114,10,1
22910347,2,1
9929195,5,1
2698669,3,2
3910476,8,1
29933451,7,1
10239120,3,1
33483880,2,1
21000120,3,1
12356618,36,1
43709561,2,1
25614124,9,1
512882,14,2
33938947,2,1
29173349,3,1
26471008,7,3
32483518,3,1
18295193,4,1
21964880,9,1
11539725,9,1
17621455,24,1
28843519,3,2
12154236,90,4
11395311,7,1
4496885,28,1
19434971,6,1
3093624,3,1
36673126,3,1
31264645,3,2
30211031,8,1
17076685,51,1
9154398,27,1
18185608,5,2
33235505,3,1
32811316,3,1
14684760,6,1
27033282,41,1
30451319,2,1
33098365,6,1
2334649,2,1
16201904,5,1
7066049,5,1
4624467,2,1
37117,31,2
29779992,2,1
34522468,5,1
22407992,28,2
31657984,2,1
4916868,3,1
43155316,2,1
38436577,5,1
40282737,2,1
15251176,7,1
22077240,59,4
2457930,3,1
18759985,7,1
34003038,7,1
8312362,3,1
35494043,2,1
23697970,146,2
8050414,89,2
27549452,5,1
12349776,10,1
8570500,50,4
34951464,3,1
8502429,8,1
23522874,2,1
29829212,2,1
28370346,3,2
30466141,5,1
11321817,4,1
428403,13,1
31780150,5,1
22285409,3,2
35942440,16,3
20218714,2,1
44633286,2,1
7368694,11,1
43044730,9,2
11575639,5,1
36169248,3,1
12786165,8,2
31463744,84,2
28699836,4,1
7030358,9,1
16379246,255,82
1391443,21,1
19591265,27,1
2957609,12,1
12650512,12,1
19247152,2,1
27606420,3,2
14447616,2,2
6940683,42,4
43806598,8,2
140960,67,3
19891753,312,2
24800043,4,1
27518954,2,1
8955919,6,2
21215697,17,1
27463002,3,2
21135241,29,6
3726921,6,1
29287341,2,1
9675053,10,1
42524704,41,1
45022962,37,1
4650155,35,1
13617316,2,1
3531948,3,1
12736228,3,1
43389097,33,2
44171399,3,1
28262164,6,1
27365915,2,2
17947519,2,2
4577428,5,1
20068826,4,1
9795733,32,2
39809658,2,1
44547411,7,1
23912893,3,1
16663045,69,1
13941579,4,1
29023105,3,1
34462694,34,2
24267014,3,1
2413553,2,1
41586650,4,1
27363071,2,1
9554741,4,1
27995559,2,1
8406885,2,2
11161259,2,1
104877,51,2
19830686,3,1
3599289,47,4
30508510,11,1
12835738,21,2
16896294,28,3
18003637,3,1
7625283,2,1
13997196,2,1
4121047,5,1
7024545,2,1
11467931,50,4
18474126,2,1
628800,30,3
32165629,3,1
17298749,22,6
2829324,3,1
4702816,16,1
14975868,101,2
36852967,6,1
29758769,4,1
30836287,2,1
4511773,2,1
34391719,5,1
39699218,2,1
18654452,9,1
29812241,3,1
25871182,27,1
31211553,2,1
20931064,5,1
13446618,7,1
7022665,38,3
21733095,27,1
2685700,9,1
21349468,6,2
31586482,6,1
6840546,4,1
32120474,3,1
24180576,5,1
20833287,24,2
37393879,2,1
657377,4,2
36211512,28,2
21969270,191,52
6787006,110,3
2407509,2,1
4919594,27,2
31977645,12,1
16828159,3,1
7623973,17,2
35227858,6,2
13069561,8,1
29704115,3,1
33823266,6,3
6836046,2,1
29641662,5,1
29168497,15,1
41881436,2,1
37121516,40,6
21030349,2,1
30551455,3,1
31971067,3,1
37163595,2,2
31332284,56,4
32222696,4,1
40172792,3,2
32157312,3,1
28923730,19,4
8480167,3,1
12456817,3,1
21296255,3,1
17774648,39,1
33676414,41,4
13841674,39,1
26213446,15,2
40620834,9,3
23913874,10,1
6701511,82,22
31876454,4,1
20672502,58,1
6389274,15,2
35046571,2,2
30237508,3,1
28450873,5,1
14849310,22,1
26666261,94,1
10457918,2,1
31432526,2,1
20055103,2,1
9920421,220,1
21916217,3,1
5741326,2,1
5996331,2,1
4203809,3,1
17155060,10,1
35194922,2,1
7607208,70,1
12330391,15,1
9427938,6,1
44666132,2,1
14380360,5,1
28455290,6,3
6670451,3,1
20829581,2,1
17574871,62,1
164844,2,2
26343653,2,1
8195299,2,1
20337296,42,1
22745179,2,1
103841,3,2
14455761,2,1
24122642,2,2
24067833,31,1
1511017,3,1
27572993,53,5
17833055,6,2
20939615,2,1
7133514,3,1
32202521,5,1
22179429,5,1
13754074,17,2
14123940,19,2
44111910,8,2
11191939,5,1
10435170,3,2
3769699,11,1
29647670,8,1
13587615,11,2
2792226,9,1
29017465,30,2
13962829,3,1
25939001,2,1
27409593,3,2
28497870,43,1
5088246,2,2
2324502,12,1
22431692,5,1
7330409,2,2
18847447,2,1
21713421,2,1
31663679,3,1
23384333,4,3
10889317,3,1
15313097,4,1
39444575,21,1
31442610,3,1
14700597,6,1
18531247,2,1
16409095,5,1
5692433,5,1
15346138,7,1
30885387,3,2
32891671,3,1
12018651,4,1
815575,40,1
15826462,14,2
40439978,2,1
6575130,14,1
10538281,3,1
10990428,10,1
1464811,2,1
34169572,3,1
41494315,20,2
40279756,2,2
2505647,13,5
10981114,3,1
8689739,2,1
2252275,2,1
41959725,3,1
20365342,2,1
40279257,3,2
28051291,6,1
14399475,3,1
3986597,3,1
14753127,9,1
32200847,4,1
37819686,3,1
5672343,2,2
40064530,2,1
41365062,9,1
8288093,2,1
16668122,11,1
33258027,14,1
3988461,40,1
9141412,3,1
33389645,6,1
36347533,5,1
3960315,8,1
30147207,8,1
11299821,76,1
19140072,2,1
579875,38,1
17537316,2,1
19006800,4,1
23851319,23,1
14591047,21,2
29722644,4,1
29998747,3,1
32929706,2,1
39187904,3,1
22051030,77,2
7808799,5,2
41247031,10,1
35941826,17,1
42020757,9,1
4048146,52,1
32951503,17,3
13919007,8,1
24930115,3,1
31954842,2,1
33063212,22,1
4478470,2,2
26267250,12,1
30924876,50,3
10071702,6,1
10625258,5,1
24357804,17,1
36826869,20,1
9661291,3,1
3084226,14,1
30292313,35,1
24160054,4,1
13076846,4,1
33793680,12,1
14657268,4,1
35149631,2,1
13905271,15,1
32909646,6,2
796309,156,7
19862988,3,2
27048503,5,1
31037589,2,1
35896258,8,2
13993618,2,1
18129920,37,1
17773302,5,1
33490406,8,1
8564364,3,1
25435331,11,2
24807266,2,2
16537082,2,1
29008565,7,1
35458456,2,1
12620093,4,2
9189561,3,2
27576968,6,2
29826196,4,1
6269895,3,1
28297962,9,2
10395121,15,2
22930316,45,2
4725260,455,4
37537070,3,1
16181222,5,1
19516021,2,1
3758670,3,1
18129873,48,1
30058308,2,1
7364583,20,1
24938954,4,1
13584352,7,1
10842828,12,1
366205,5,1
26395483,2,1
11776849,15,1
31395839,4,2
33172178,7,2
28042488,7,1
43583361,67,2
32901919,4,1
16262377,2,1
29049474,34,2
37075018,9,2
38182947,6,1
14769953,5,1
1636529,41,1
33256540,3,2
14363165,4,1
2448222,31,3
23416088,178,2
28152391,21,1
8048180,4,1
13052668,11,1
28681758,2,1
25129632,3,1
8596506,3,1
5069882,3,1
30079943,7,1
9768219,9,2
12576736,19,3
30262206,7,2
23862004,3,1
8090531,4,1
7554564,9,1
25510774,8,1
28762660,9,1
32621692,3,3
28102849,2,1
16842889,10,1
42820801,5,1
18324772,7,2
15741649,4,1
7512379,3,1
30293905,12,2
10622772,43,1
30227477,2,1
15657150,53,1
23928765,4,1
8350904,26,1
30067545,5,2
35229806,57,1
12540131,3,1
16483895,33,1
12428089,50,1
16516545,10,1
20477360,5,1
6931550,2,1
27834483,2,2
17266105,14,1
490316,5,1
15914217,4,1
42023100,17,1
22357900,48,2
13620309,27,5
2445461,41,1
669080,3,1
12945041,5,1
41639664,3,1
4664547,8,1
34366208,6,1
5204198,4,1
41434237,2,1
43975806,4,1
43522188,21,1
17715657,33,1
10839580,10,1
43685095,2,2
12285797,3,1
174939,52,4
16679113,11,1
22169010,9,1
19405980,3,1
30851341,2,1
4429172,3,1
8662728,3,1
8488843,2,1
210416,5,1
4492656,2,1
28809460,305,5
28032227,86,2
30497780,67,1
28997786,3,1
44586691,3,2
33715983,8,1
10737182,25,2
26624746,21,2
3739792,87,1
32128441,5,2
37320061,89,2
19745215,8,1
11363948,6,2
42007869,16,2
26649353,11,1
15328422,58,1
12374438,4,1
5374028,3,1
3240863,193,8
28762157,16,3
29987516,3,1
29059228,6,1
14148306,30,8
17626100,7,1
43745513,12,2
14667550,2,1
17785321,5,1
33269514,6,1
33323424,26,1
33074152,2,1
24485131,2,1
14707994,6,1
10373821,98,3
14386439,36,1
32030136,2,1
34336698,2,2
29911088,15,3
15101025,2,1
27034033,5,1
22095885,7,1
9975669,2,1
19060490,3,2
33124474,2,1
27835319,2,1
16744123,43,1
5674815,2,1
36902872,11,1
41189569,2,1
12510907,102,4
30659392,2,1
30913763,2,1
20471897,24,2
12724329,7,1
25592278,2,1
36904022,2,1
41162868,6,1
17932477,4,1
21662307,6,1
31782007,4,1
41460371,8,1
33730232,3,2
10777724,152,2
2790170,28,1
29519950,34,1
884910,3,2
12657713,108,1
35468560,5,1
23425894,9,1
2671346,8,1
37196110,4,1
462863,9,1
11378592,7,1
33407282,77,2
30499806,7,1
39177587,11,1
10056299,2,1
8465236,32,1
31698069,1,1
6200096,2,1
2451380,48,3
28971056,18,1
30849348,11,1
209307,2,1
33323414,4,1
2731418,9,1
8593758,5,1
11131174,20,1
23595333,7,3
321869,24461,82
17180179,2,1
19320780,3,1
28380763,5,1
11447429,3,1
33125704,76,1
35674042,11,1
10313251,2,1
15754255,3,2
4517552,3,1
18958327,68,1
35694306,2,1
2651629,3,1
16886780,30,1
28612948,2,1
19733530,7,1
262015,55,18
16512096,3,1
31685522,2,1
7360180,18,1
10157675,4,1
43186543,8,1
38903646,36,3
34137049,156,1
17819272,2,1
33432422,4,1
12064749,44,1
7120967,30,2
34516785,7,1
23102751,2,2
5893111,40,1
32437386,13,1
17071528,8,1
25845188,24,3
6011924,16,2
8491322,111,19
12334463,14,1
1067770,2,1
19911759,9,1
54273,338,8
27517181,2,1
14883270,6,1
18142303,3,1
34853432,2,1
36969914,2,1
37573583,3,1
14718102,3,1
38908929,73,2
11592090,2,1
5195469,2,1
35870007,20,2
27062910,4,1
5702707,12,1
42907346,9,1
22948307,3,1
33614738,3,1
18124003,11,1
32019598,21,2
20381565,96,1
1807791,101,3
23028155,2,2
30018668,8,1
43176445,6,2
19296640,3,1
31508380,8,1
28161992,4,1
172729,39,1
10396925,4,1
22212928,7,1
31848208,3,1
37544176,4,2
29643183,2,1
14534054,29,1
32120718,2,1
17007738,10,1
9230173,41,2
3452298,128,2
11425965,3,1
11703153,12,1
30775296,2,1
40316853,11,2
14525476,4,1
28798861,10,2
29393778,3,1
16520004,17,3
43061944,2,1
36465173,2,1
17677767,3,1
40162596,4,1
12626418,8,1
25228980,2,1
16192515,17,2
30594159,14,2
27402947,3,2
34673411,39,1
5722818,31,2
9169745,16,1
21137176,2,1
18081242,5,2
21374494,3,1
27659229,5,1
9364001,17,1
18621506,7,1
4752350,20,2
44037790,6,1
33162827,18,3
